1694217600000.0,25910.5,25945.09,25796.64,25901.61,10980.62277,2023-09-09,25916.627142857145,26273.6328,27820.9894
1694304000000.0,25901.6,26033.66,25570.57,25841.61,18738.26914,2023-09-10,25898.11285714286,26158.076799999995,27741.941600000002
1694390400000.0,25841.6,25900.69,24901.0,25162.52,41682.32,2023-09-11,25803.32714285714,26099.641200000002,27643.517000000003
1694476800000.0,25162.53,26567.0,25131.48,25840.1,56434.38537,2023-09-12,25810.184285714287,26091.0852,27576.789
1694563200000.0,25840.1,26405.22,25764.17,26222.0,31610.82753,2023-09-13,25876.191428571427,26095.9648,27516.650799999996
1694649600000.0,26222.0,26860.49,26126.77,26522.73,38333.1725,2023-09-14,25914.43857142857,26109.2744,27460.0662
1694736000000.0,26522.73,26888.0,26224.0,26600.0,26227.29369,2023-09-15,26012.93857142857,26128.197600000003,27407.6106
1694822400000.0,26599.99,26777.0,26445.0,26559.67,13960.93351,2023-09-16,26106.947142857145,26148.344399999998,27352.521200000003
1694908800000.0,26559.67,26623.25,26399.0,26527.51,12998.10277,2023-09-17,26204.932857142856,26152.136000000002,27296.0134
1694995200000.0,26527.5,27409.0,26377.35,26762.51,43000.43256,2023-09-18,26433.50285714286,26175.4344,27245.6418
1695081600000.0,26762.5,27483.57,26667.79,27210.26,36190.52187,2023-09-19,26629.239999999998,26221.4444,27205.202
1695168000000.0,27210.25,27388.63,26800.0,27125.0,34207.21867,2023-09-20,26758.239999999998,26265.7496,27153.5822
1695254400000.0,27125.01,27159.6,26377.7,26568.08,34476.82662,2023-09-21,26764.71857142857,26284.402,27101.223599999998
1695340800000.0,26568.08,26743.38,26468.77,26580.14,18198.2292,2023-09-22,26761.881428571425,26302.807599999996,27048.953599999997
1695427200000.0,26580.14,26632.81,26509.0,26575.96,9440.7026,2023-09-23,26764.20857142857,26257.192399999996,26998.193
1695513600000.0,26575.97,26738.54,26122.08,26248.38,15706.65771,2023-09-24,26724.332857142854,26215.127999999997,26941.717999999997
1695600000000.0,26248.39,26446.15,25990.46,26304.81,26266.2039,2023-09-25,26658.947142857145,26229.6892,26886.0458
1695686400000.0,26304.8,26397.46,26088.34,26221.67,18495.35066,2023-09-26,26517.72,26246.354000000003,26826.258
1695772800000.0,26221.68,26850.0,26112.06,26372.99,34771.57978,2023-09-27,26410.29,26266.493200000004,26758.3094
1695859200000.0,26373.0,27308.48,26342.4,27021.39,44517.83491,2023-09-28,26475.04857142857,26308.5004,26707.0974
1695945600000.0,27021.39,27244.89,26665.16,26906.96,28478.76219,2023-09-29,26521.737142857142,26351.737999999998,26656.1216
1696032000000.0,26906.96,27094.99,26886.31,26962.56,12804.62307,2023-09-30,26576.965714285714,26398.556399999998,26606.8522
1696118400000.0,26962.57,28065.51,26954.09,27992.57,24602.81468,2023-10-01,26826.135714285716,26487.8612,26578.1002
1696204800000.0,27992.58,28580.0,27281.44,27494.51,57071.14241,2023-10-02,26996.09285714286,26537.441600000002,26541.913600000003
1696291200000.0,27494.51,27676.52,27160.5,27426.46,28928.96555,2023-10-03,27168.205714285716,26598.08,26501.8242
1696377600000.0,27426.45,27839.72,27202.0,27778.57,29816.142,2023-10-04,27369.00285714286,26673.1584,26473.395599999996
1696464000000.0,27778.57,28120.39,27352.0,27410.39,30681.49619,2023-10-05,27424.574285714283,26735.9096,26446.993199999997
1696550400000.0,27410.39,28295.0,27175.94,27931.09,37983.24277,2023-10-06,27570.87857142857,26846.652400000003,26473.146800000002
1696636800000.0,27931.1,28029.67,27842.08,27956.67,13348.83825,2023-10-07,27712.894285714287,26931.3152,26511.2002
1696723200000.0,27956.67,28095.14,27687.5,27917.05,19693.56921,2023-10-08,27702.105714285713,26999.1172,26547.541
1696809600000.0,27917.06,27987.93,27260.0,27590.12,31534.74639,2023-10-09,27715.764285714282,27041.8128,26575.543599999997
1696896000000.0,27590.12,27735.0,27298.0,27390.12,22776.84383,2023-10-10,27710.572857142855,27073.417599999997,26600.807600000004
1696982400000.0,27390.12,27477.39,26538.66,26875.52,37349.44706,2023-10-11,27581.565714285716,27086.051600000003,26617.198000000004
1697068800000.0,26875.52,26947.04,26555.0,26759.63,23428.64112,2023-10-12,27488.600000000002,27095.3364,26623.7362
1697155200000.0,26759.63,27130.0,26685.0,26862.0,24115.76499,2023-10-13,27335.872857142855,27099.316000000003,26637.3752
1697241600000.0,26862.0,26989.58,26789.0,26852.48,10417.25576,2023-10-14,27178.131428571425,27085.0048,26653.2246
1697328000000.0,26852.48,27293.33,26808.25,27154.15,15274.6917,2023-10-15,27069.145714285714,27086.1708,26675.9602
1697414400000.0,27154.14,30000.0,27112.66,28500.78,78399.22445,2023-10-16,27199.239999999998,27163.478799999997,26723.940399999996
1697500800000.0,28500.77,28613.65,28069.32,28395.91,38428.44532,2023-10-17,27342.924285714285,27236.1096,26769.458599999998
1697587200000.0,28395.91,28982.36,28142.87,28320.0,32162.47591,2023-10-18,27549.278571428567,27305.8712,26781.5318
1697673600000.0,28320.0,28916.89,28100.66,28713.71,35895.50179,2023-10-19,27828.43285714286,27404.484400000005,26809.806200000003
1697760000000.0,28713.71,30207.55,28578.29,29669.04,59422.0992,2023-10-20,28229.43857142857,27539.0536,26884.3714
1697846400000.0,29669.05,30379.99,29464.77,29909.8,27517.51897,2023-10-21,28666.198571428573,27686.5788,26966.4664
1697932800000.0,29909.8,30248.0,29640.0,29992.46,22852.54563,2023-10-22,29071.67142857143,27831.3576,27048.9254
